iter	Logloss
0	0.5604740542
1	0.4710646218
2	0.3716061124
3	0.2932970928
4	0.2291664601
5	0.1739794811
6	0.1401196015
7	0.110891469
8	0.08783120541
9	0.0683023297
10	0.05458636072
11	0.04458293505
12	0.03596927287
13	0.02974913269
14	0.02399446037
15	0.02006764153
16	0.01691293763
17	0.0140556098
18	0.01182445495
19	0.01008664665
20	0.008535092421
21	0.007460642825
22	0.006356499412
23	0.005470851576
24	0.004744038512
25	0.004147591216
26	0.00363816631
27	0.003222277007
28	0.0028552819
29	0.002507424152
30	0.002230669332
31	0.001997809911
32	0.001807386672
33	0.001628805422
34	0.001492496214
35	0.001368933217
36	0.0012567271
37	0.001152397996
38	0.001080696188
39	0.0009969646873
40	0.0009152337834
41	0.0008421384856
42	0.0007830894392
43	0.0007464153543
44	0.0007056582968
45	0.0006679378709
46	0.0006248414407
47	0.0005994747278
48	0.0005738652704
49	0.0005399209436
50	0.0005144992119
51	0.0004936211152
52	0.0004670414846
53	0.0004500224848
54	0.0004375826106
55	0.0004140792268
56	0.0004041552952
57	0.0003823822541
58	0.0003685880978
59	0.0003560448091
60	0.0003420410011
61	0.0003373786989
62	0.0003247285583
63	0.0003109275498
64	0.0003109275498
65	0.0003044548638
66	0.0003044548638
67	0.0003044548638
68	0.000304443015
69	0.0003004293579
70	0.0002966199703
71	0.0002966199703
72	0.0002966199703
73	0.0002831632318
74	0.0002831576259
75	0.0002792585002
76	0.0002715227736
77	0.0002715227736
78	0.0002715227736
79	0.0002651356953
80	0.0002633373392
81	0.0002536232715
82	0.000243423279
83	0.0002434319979
84	0.0002434366815
85	0.0002434366815
86	0.0002434366815
87	0.0002434289071
88	0.0002434289071
89	0.0002434289071
90	0.0002434289071
91	0.0002434289071
92	0.0002434289071
93	0.0002434211495
94	0.0002416520689
95	0.0002416520689
96	0.0002416520689
97	0.0002416520689
98	0.0002401196966
99	0.0002401196966
100	0.0002401144485
101	0.0002401104243
102	0.0002401104243
103	0.0002401155607
104	0.0002401155607
105	0.000240093115
106	0.000240093115
107	0.0002400933833
108	0.0002400933833
109	0.0002400933833
110	0.000240104349
111	0.000240104349
112	0.000240104349
113	0.000240104349
114	0.000240104349
115	0.000240104349
116	0.000240104349
117	0.000240104349
118	0.000240104349
119	0.0002400848488
120	0.0002400848488
121	0.0002400848488
122	0.0002400848488
123	0.0002400848488
124	0.0002342448176
125	0.0002342160115
126	0.0002342160115
127	0.0002342160115
128	0.0002342205331
129	0.0002342205331
130	0.000234230163
131	0.0002342234953
132	0.0002342234953
133	0.0002342234953
134	0.0002342234953
135	0.0002342171852
136	0.0002342223495
137	0.0002342223495
138	0.0002342172858
139	0.0002342166598
140	0.0002285608221
141	0.0002285608221
142	0.0002241957355
143	0.0002241957355
144	0.0002241698525
145	0.0002241629779
146	0.0002241745753
147	0.0002241745753
148	0.0002241745753
149	0.0002241642914
150	0.0002241642914
151	0.0002241642914
152	0.0002241642914
153	0.0002241642914
154	0.0002241850715
155	0.0002241523475
156	0.0002241671306
157	0.0002241671306
158	0.0002241637213
159	0.0002241365584
160	0.0002241365584
161	0.0002241365584
162	0.0002241365584
163	0.0002241720266
164	0.0002241720266
165	0.0002241606417
166	0.0002241606417
167	0.0002241606417
168	0.0002189112747
169	0.0002189066302
170	0.0002189066302
171	0.0002189020807
172	0.0002188938368
173	0.0002173892981
174	0.000217381043
175	0.000217381043
176	0.000217381043
177	0.0002173713516
178	0.0002173795507
179	0.0002173795507
180	0.0002173859167
181	0.0002173859167
182	0.0002173859167
183	0.0002173859167
184	0.0002173782764
185	0.0002173784665
186	0.0002173739449
187	0.000217361023
188	0.0002138328997
189	0.0002138408921
190	0.0002102707167
191	0.0002102707167
192	0.0002102707167
193	0.0002102707167
194	0.00021024755
195	0.0002073534397
196	0.0002073534397
197	0.0002073534397
198	0.0002073585705
199	0.0002073550661
200	0.000207336326
201	0.0002073546581
202	0.0002073546581
203	0.0002045172993
204	0.0002012814677
205	0.0002012814677
206	0.0002012887055
